claim_id,target,candidate_id,kind,validation_lb_vs_momentum,validation_lb_vs_atr,lockbox_lb_vs_momentum,lockbox_lb_vs_atr,validation_precision,lockbox_precision,promoted_diagnostic,production_promoted,live_decision_weight,capital_permission
up50_126|pair|pos_gapz_max_5|+1|self_ret_21|+1,up50_126,pair|pos_gapz_max_5|+1|self_ret_21|+1,pair,-0.0800976486143056,-0.40194852681133253,-0.11697102559467248,-0.1541501748250745,0.05142857142857143,0.020132450331125828,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|+1|self_ret_21|-1,up50_126,pair|pos_gapz_max_5|+1|self_ret_21|-1,pair,-0.10699042612036182,-0.3433575813256417,-0.11107939928446647,-0.15254261474415562,0.07476190476190477,0.02384105960264901,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|+1|self_ret_63|+1,up50_126,pair|pos_gapz_max_5|+1|self_ret_63|+1,pair,-0.07540930327241727,-0.41923983281836513,-0.13676224332199854,-0.17566292427479102,0.04349206349206349,0.019867549668874173,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|+1|self_ret_63|-1,up50_126,pair|pos_gapz_max_5|+1|self_ret_63|-1,pair,-0.11713040133024603,-0.30988609689832575,-0.11437325080876817,-0.14092211397988708,0.07698412698412699,0.021456953642384105,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|+1|self_mom_252_21|+1,up50_126,pair|pos_gapz_max_5|+1|self_mom_252_21|+1,pair,-0.08432601034632276,-0.4363157021306854,-0.11547218149953342,-0.14935337476462146,0.029206349206349208,0.024635761589403973,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|+1|self_mom_252_21|-1,up50_126,pair|pos_gapz_max_5|+1|self_mom_252_21|-1,pair,-0.08531769203299697,-0.30047920095100017,-0.12646580704177665,-0.16484002970934825,0.10603174603174603,0.016688741721854305,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|+1|self_atr_63|+1,up50_126,pair|pos_gapz_max_5|+1|self_atr_63|+1,pair,-0.06460166598105965,-0.26296061841329677,-0.09203809579193804,-0.11667419016616035,0.13777777777777778,0.04980132450331126,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|+1|self_atr_63|-1,up50_126,pair|pos_gapz_max_5|+1|self_atr_63|-1,pair,-0.1180676448246378,-0.4642974585247282,-0.15329552538773494,-0.1914363732161105,0.0006349206349206349,0.0007947019867549669,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|+1|self_compression_20_63|+1,up50_126,pair|pos_gapz_max_5|+1|self_compression_20_63|+1,pair,-0.10237989257951322,-0.3526101822405992,-0.13821182234905457,-0.16617438386664146,0.055714285714285716,0.011920529801324504,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|+1|self_compression_20_63|-1,up50_126,pair|pos_gapz_max_5|+1|self_compression_20_63|-1,pair,-0.0925374328339968,-0.4109656119459698,-0.13799389556563024,-0.18451838310808238,0.0446031746031746,0.01695364238410596,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|+1|self_volume_ratio_5_20|+1,up50_126,pair|pos_gapz_max_5|+1|self_volume_ratio_5_20|+1,pair,-0.0854508571931442,-0.38656844937310986,-0.1322436089629017,-0.16670256868540595,0.04793650793650794,0.017218543046357615,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|+1|self_volume_ratio_5_20|-1,up50_126,pair|pos_gapz_max_5|+1|self_volume_ratio_5_20|-1,pair,-0.09670450690338611,-0.39700433671856994,-0.13076807907266563,-0.17524094258155948,0.04047619047619048,0.008211920529801325,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|+1|self_dist_high_63|+1,up50_126,pair|pos_gapz_max_5|+1|self_dist_high_63|+1,pair,-0.09280050897231033,-0.442396753446612,-0.1343548041489372,-0.1755558665650503,0.025396825396825397,0.011390728476821193,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|+1|self_dist_high_63|-1,up50_126,pair|pos_gapz_max_5|+1|self_dist_high_63|-1,pair,-0.10139171600280718,-0.2979720613158562,-0.10635256945792754,-0.13664955838893683,0.10523809523809524,0.02913907284768212,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|+1|self_range_loc_63|+1,up50_126,pair|pos_gapz_max_5|+1|self_range_loc_63|+1,pair,-0.08609027413320325,-0.42966333337209106,-0.132760174816069,-0.17367020399383665,0.030952380952380953,0.012185430463576159,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|+1|self_range_loc_63|-1,up50_126,pair|pos_gapz_max_5|+1|self_range_loc_63|-1,pair,-0.10105159816097715,-0.38630482772567876,-0.12479436464898416,-0.15817465642145245,0.053492063492063494,0.019072847682119205,False,False,0.0,BLOCKED
up50_126|single|pos_gapz_max_5|-1,up50_126,single|pos_gapz_max_5|-1,single,-0.08724199324743781,-0.4337841656346582,-0.11931003228362742,-0.16269179338708606,0.03142857142857143,0.021986754966887418,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|-1|self_ret_5|+1,up50_126,pair|pos_gapz_max_5|-1|self_ret_5|+1,pair,-0.08494905029022462,-0.4235577066035071,-0.09886595920611932,-0.12892995954674968,0.04904761904761905,0.04052980132450331,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|-1|self_ret_5|-1,up50_126,pair|pos_gapz_max_5|-1|self_ret_5|-1,pair,-0.06319473908769506,-0.40233826242752846,-0.11028313521098232,-0.13469771054101526,0.05476190476190476,0.029933774834437085,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|-1|self_ret_21|+1,up50_126,pair|pos_gapz_max_5|-1|self_ret_21|+1,pair,-0.08019658243080037,-0.422805327473303,-0.09097676085081424,-0.12298368997457436,0.05523809523809524,0.042649006622516555,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|-1|self_ret_21|-1,up50_126,pair|pos_gapz_max_5|-1|self_ret_21|-1,pair,-0.07014606045778084,-0.3974048769463411,-0.10503025029331374,-0.12408938533609551,0.052222222222222225,0.02728476821192053,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|-1|self_ret_63|+1,up50_126,pair|pos_gapz_max_5|-1|self_ret_63|+1,pair,-0.07194075502645525,-0.42966081251999066,-0.09351263369644142,-0.12338663451675919,0.05412698412698413,0.04105960264900662,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|-1|self_ret_63|-1,up50_126,pair|pos_gapz_max_5|-1|self_ret_63|-1,pair,-0.06804146650143439,-0.37210766849317944,-0.10727491961850413,-0.11509994033019516,0.06444444444444444,0.027019867549668876,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|-1|self_mom_252_21|+1,up50_126,pair|pos_gapz_max_5|-1|self_mom_252_21|+1,pair,-0.0756801301528332,-0.4284726414658642,-0.07184159631127585,-0.11178118373955628,0.037936507936507935,0.059072847682119206,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|-1|self_mom_252_21|-1,up50_126,pair|pos_gapz_max_5|-1|self_mom_252_21|-1,pair,-0.06289166494632381,-0.35693286644073097,-0.1146953983835627,-0.12155673861729331,0.08682539682539682,0.024635761589403973,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|-1|self_atr_63|+1,up50_126,pair|pos_gapz_max_5|-1|self_atr_63|+1,pair,-0.01632533805144515,-0.3294981166563351,-0.0756618223649041,-0.06288685458390883,0.1258730158730159,0.0680794701986755,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|-1|self_atr_63|-1,up50_126,pair|pos_gapz_max_5|-1|self_atr_63|-1,pair,-0.11807784177308439,-0.46502211629641155,-0.15064880600764857,-0.1902814211728454,0.0004761904761904762,0.0005298013245033113,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|-1|self_compression_20_63|+1,up50_126,pair|pos_gapz_max_5|-1|self_compression_20_63|+1,pair,-0.08375106589827155,-0.4127995548185849,-0.11026315429752824,-0.15601193041982064,0.039841269841269844,0.023311258278145695,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|-1|self_compression_20_63|-1,up50_126,pair|pos_gapz_max_5|-1|self_compression_20_63|-1,pair,-0.09346782707988024,-0.4263283252542519,-0.13230556666513715,-0.1665832247978461,0.03142857142857143,0.01456953642384106,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|-1|self_volume_ratio_5_20|+1,up50_126,pair|pos_gapz_max_5|-1|self_volume_ratio_5_20|+1,pair,-0.08784748182342587,-0.42929139262666693,-0.1198645932769325,-0.1502015661211617,0.03777777777777778,0.024370860927152318,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|-1|self_volume_ratio_5_20|-1,up50_126,pair|pos_gapz_max_5|-1|self_volume_ratio_5_20|-1,pair,-0.07563268100171225,-0.41825019408273656,-0.11059485213123846,-0.13716334180761797,0.0426984126984127,0.02728476821192053,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|-1|self_dist_high_63|+1,up50_126,pair|pos_gapz_max_5|-1|self_dist_high_63|+1,pair,-0.09599182604272355,-0.4484318518767153,-0.13371856142121746,-0.16910062072277823,0.02158730158730159,0.018013245033112583,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|-1|self_dist_high_63|-1,up50_126,pair|pos_gapz_max_5|-1|self_dist_high_63|-1,pair,-0.05630400977443577,-0.3611363835480206,-0.10354236942326295,-0.10231514520866108,0.08126984126984127,0.036556291390728475,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|-1|self_range_loc_63|+1,up50_126,pair|pos_gapz_max_5|-1|self_range_loc_63|+1,pair,-0.08660007540124892,-0.4416157006879154,-0.11703921637378134,-0.15242218529511403,0.030793650793650793,0.02543046357615894,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_5|-1|self_range_loc_63|-1,up50_126,pair|pos_gapz_max_5|-1|self_range_loc_63|-1,pair,-0.08039884689269947,-0.4119189859464081,-0.11617639980387026,-0.1405736810713814,0.04777777777777778,0.021986754966887418,False,False,0.0,BLOCKED
up50_126|single|pos_gapz_max_10|+1,up50_126,single|pos_gapz_max_10|+1,single,-0.08804455063338892,-0.3865418451061815,-0.10845924275299634,-0.14896542366223633,0.04507936507936508,0.026754966887417218,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_10|+1|self_ret_5|+1,up50_126,pair|pos_gapz_max_10|+1|self_ret_5|+1,pair,-0.07695373198533499,-0.3831498104274011,-0.12447152831661643,-0.16729815260769995,0.058888888888888886,0.021986754966887418,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_10|+1|self_ret_5|-1,up50_126,pair|pos_gapz_max_10|+1|self_ret_5|-1,pair,-0.09644604186094097,-0.3448851383154333,-0.12552551993938707,-0.15563718563627488,0.07126984126984127,0.016158940397350992,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_10|+1|self_ret_21|+1,up50_126,pair|pos_gapz_max_10|+1|self_ret_21|+1,pair,-0.08523698767719438,-0.4028332863345332,-0.11016424166930933,-0.1474466633509846,0.05333333333333334,0.022781456953642386,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_10|+1|self_ret_21|-1,up50_126,pair|pos_gapz_max_10|+1|self_ret_21|-1,pair,-0.09736059082725163,-0.33637608384299433,-0.12726940762616573,-0.16317790845567567,0.08095238095238096,0.022251655629139073,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_10|+1|self_ret_63|+1,up50_126,pair|pos_gapz_max_10|+1|self_ret_63|+1,pair,-0.07497989195473097,-0.41439638794379036,-0.12456428397371246,-0.1606850159093684,0.04793650793650794,0.019867549668874173,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_10|+1|self_ret_63|-1,up50_126,pair|pos_gapz_max_10|+1|self_ret_63|-1,pair,-0.11949790190630946,-0.30259428282768286,-0.11828122770381898,-0.14670637031671965,0.08444444444444445,0.019867549668874173,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_10|+1|self_mom_252_21|+1,up50_126,pair|pos_gapz_max_10|+1|self_mom_252_21|+1,pair,-0.07932110211346183,-0.43683112860041057,-0.10990240638974232,-0.1459141200646692,0.03301587301587302,0.025960264900662253,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_10|+1|self_mom_252_21|-1,up50_126,pair|pos_gapz_max_10|+1|self_mom_252_21|-1,pair,-0.08376138210579395,-0.2984371349526096,-0.12376125302302346,-0.16076721011091674,0.11238095238095239,0.018543046357615896,False,False,0.0,BLOCKED
up50_126|pair|pos_gapz_max_10|+1|self_atr_63|+1,up50_126,pair|pos_gapz_max_10|+1|self_atr_63|+1,pair,-0.055465252442168,-0.2692936176032055,-0.08570188667065892,-0.11354064793073201,0.14666666666666667,0.04768211920529802,False,False,0.0,BLOCKED
down20_63|single|pos_gapz_max_5|+1,down20_63,single|pos_gapz_max_5|+1,single,-0.1460662366926721,-0.12321606755775143,-0.16688385218723883,-0.2723218027218834,0.0473015873015873,0.044485981308411214,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|+1|self_ret_5|+1,down20_63,pair|pos_gapz_max_5|+1|self_ret_5|+1,pair,-0.15156477157864212,-0.12231897238832046,-0.1472291124945379,-0.2599780726640565,0.04904761904761905,0.05009345794392523,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|+1|self_ret_5|-1,down20_63,pair|pos_gapz_max_5|+1|self_ret_5|-1,pair,-0.12422726714298415,-0.08895944106742887,-0.1472894016536092,-0.2573367649121713,0.05555555555555555,0.06429906542056074,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|+1|self_ret_21|+1,down20_63,pair|pos_gapz_max_5|+1|self_ret_21|+1,pair,-0.1587980599834364,-0.136345179613355,-0.16442270464945938,-0.2731883586310395,0.04476190476190476,0.041121495327102804,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|+1|self_ret_21|-1,down20_63,pair|pos_gapz_max_5|+1|self_ret_21|-1,pair,-0.11789992661199883,-0.08789727971949399,-0.1365139651300727,-0.23924024758279494,0.06285714285714286,0.08018691588785047,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|+1|self_ret_63|+1,down20_63,pair|pos_gapz_max_5|+1|self_ret_63|+1,pair,-0.17832838973465293,-0.13765851919617486,-0.18045637342121557,-0.29300791350434907,0.04507936507936508,0.03196261682242991,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|+1|self_ret_63|-1,down20_63,pair|pos_gapz_max_5|+1|self_ret_63|-1,pair,-0.10814145900514871,-0.09294164077081651,-0.10896758482718474,-0.18549466719205485,0.06031746031746032,0.117196261682243,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|+1|self_mom_252_21|+1,down20_63,pair|pos_gapz_max_5|+1|self_mom_252_21|+1,pair,-0.16537493249769608,-0.11098188022470101,-0.17651673885566818,-0.26825780489274453,0.03888888888888889,0.04336448598130841,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|+1|self_mom_252_21|-1,down20_63,pair|pos_gapz_max_5|+1|self_mom_252_21|-1,pair,-0.1070538986904234,-0.0843713802426478,-0.12493469899258303,-0.2418956238548633,0.07317460317460317,0.08672897196261682,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|+1|self_atr_63|+1,down20_63,pair|pos_gapz_max_5|+1|self_atr_63|+1,pair,-0.08616225023196318,-0.04200820521904083,-0.0903349609530974,-0.17808696572622004,0.10031746031746032,0.13327102803738317,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|+1|self_atr_63|-1,down20_63,pair|pos_gapz_max_5|+1|self_atr_63|-1,pair,-0.21300126089772217,-0.18651422704547638,-0.20203636462788768,-0.3148311690009462,0.003015873015873016,0.005420560747663551,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|+1|self_compression_20_63|+1,down20_63,pair|pos_gapz_max_5|+1|self_compression_20_63|+1,pair,-0.15918173205831318,-0.11443041791354108,-0.1658466113989863,-0.26278656320175786,0.040634920634920635,0.05401869158878505,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|+1|self_compression_20_63|-1,down20_63,pair|pos_gapz_max_5|+1|self_compression_20_63|-1,pair,-0.16557792725780723,-0.13663982601143027,-0.17529167938545748,-0.30102944745168353,0.041428571428571426,0.027102803738317756,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|+1|self_volume_ratio_5_20|+1,down20_63,pair|pos_gapz_max_5|+1|self_volume_ratio_5_20|+1,pair,-0.16051873177649867,-0.13448981485846673,-0.15729204765419336,-0.2736023743970147,0.046031746031746035,0.041682242990654206,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|+1|self_volume_ratio_5_20|-1,down20_63,pair|pos_gapz_max_5|+1|self_volume_ratio_5_20|-1,pair,-0.1611926008148638,-0.1232629336589155,-0.16126369052599993,-0.2694771997953742,0.03507936507936508,0.047850467289719624,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|+1|self_dist_high_63|+1,down20_63,pair|pos_gapz_max_5|+1|self_dist_high_63|+1,pair,-0.19180587514379144,-0.15907614529274167,-0.18814931681843883,-0.30720389237165163,0.028095238095238097,0.013271028037383177,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|+1|self_dist_high_63|-1,down20_63,pair|pos_gapz_max_5|+1|self_dist_high_63|-1,pair,-0.09309662390842534,-0.08093180809408743,-0.09924626311718394,-0.1806504430833505,0.07444444444444444,0.12990654205607477,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|+1|self_range_loc_63|+1,down20_63,pair|pos_gapz_max_5|+1|self_range_loc_63|+1,pair,-0.17755243149709427,-0.13918516325258828,-0.18588247858501436,-0.30724704538357495,0.03253968253968254,0.016074766355140185,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|+1|self_range_loc_63|-1,down20_63,pair|pos_gapz_max_5|+1|self_range_loc_63|-1,pair,-0.1346628475735341,-0.1215669650867606,-0.12694507882085773,-0.22743241923434399,0.049206349206349205,0.0839252336448598,False,False,0.0,BLOCKED
down20_63|single|pos_gapz_max_5|-1,down20_63,single|pos_gapz_max_5|-1,single,-0.14172774400486723,-0.11568599882626726,-0.15573637255437342,-0.27728649900983326,0.056984126984126984,0.05495327102803738,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|-1|self_ret_5|+1,down20_63,pair|pos_gapz_max_5|-1|self_ret_5|+1,pair,-0.16329337293901103,-0.13737760209524377,-0.145350412239262,-0.26600392036091064,0.04873015873015873,0.055514018691588785,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|-1|self_ret_5|-1,down20_63,pair|pos_gapz_max_5|-1|self_ret_5|-1,pair,-0.11525055372486559,-0.10081161985009668,-0.11666609362710784,-0.23955992896768008,0.0673015873015873,0.07831775700934579,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|-1|self_ret_21|+1,down20_63,pair|pos_gapz_max_5|-1|self_ret_21|+1,pair,-0.1520460247845128,-0.13142107549346022,-0.1550127593833698,-0.2843434738397004,0.04984126984126984,0.0388785046728972,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|-1|self_ret_21|-1,down20_63,pair|pos_gapz_max_5|-1|self_ret_21|-1,pair,-0.11090034335851603,-0.11842898453814155,-0.11264403303110404,-0.22594784738658574,0.07301587301587302,0.10448598130841122,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|-1|self_ret_63|+1,down20_63,pair|pos_gapz_max_5|-1|self_ret_63|+1,pair,-0.13936859113653055,-0.10369743890757144,-0.16554782867346987,-0.28813532561262334,0.05682539682539683,0.04037383177570093,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|-1|self_ret_63|-1,down20_63,pair|pos_gapz_max_5|-1|self_ret_63|-1,pair,-0.1313090757801167,-0.1254102581241216,-0.08074594202752775,-0.18026134589777604,0.06,0.13233644859813085,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|-1|self_mom_252_21|+1,down20_63,pair|pos_gapz_max_5|-1|self_mom_252_21|+1,pair,-0.16512216435941685,-0.12460849928547837,-0.16727644650497922,-0.27598444674119404,0.039841269841269844,0.03514018691588785,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|-1|self_mom_252_21|-1,down20_63,pair|pos_gapz_max_5|-1|self_mom_252_21|-1,pair,-0.0952910205786882,-0.1155414953879129,-0.07693419363292076,-0.20322431397888657,0.09301587301587301,0.12074766355140187,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|-1|self_atr_63|+1,down20_63,pair|pos_gapz_max_5|-1|self_atr_63|+1,pair,-0.07622491618290737,-0.0794736151177752,-0.05237537275163795,-0.15754831489912388,0.09507936507936508,0.1394392523364486,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|-1|self_atr_63|-1,down20_63,pair|pos_gapz_max_5|-1|self_atr_63|-1,pair,-0.2058469989642522,-0.17774275489523828,-0.19731960001804483,-0.31831267333847335,0.010793650793650795,0.004299065420560748,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|-1|self_compression_20_63|+1,down20_63,pair|pos_gapz_max_5|-1|self_compression_20_63|+1,pair,-0.15960027532932702,-0.12585328043198932,-0.1462761923515396,-0.2641187525350586,0.05095238095238095,0.06560747663551401,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|-1|self_compression_20_63|-1,down20_63,pair|pos_gapz_max_5|-1|self_compression_20_63|-1,pair,-0.14968086669863456,-0.1396542128249257,-0.14971863208287242,-0.2853821292441161,0.05206349206349206,0.04728971962616822,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|-1|self_volume_ratio_5_20|+1,down20_63,pair|pos_gapz_max_5|-1|self_volume_ratio_5_20|+1,pair,-0.1493286952142273,-0.12885688204200965,-0.1421174309027767,-0.2717240155600045,0.05206349206349206,0.056261682242990656,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|-1|self_volume_ratio_5_20|-1,down20_63,pair|pos_gapz_max_5|-1|self_volume_ratio_5_20|-1,pair,-0.13339650305651368,-0.1170470544299197,-0.14316697548965165,-0.25543629846967836,0.05904761904761905,0.06130841121495327,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|-1|self_dist_high_63|+1,down20_63,pair|pos_gapz_max_5|-1|self_dist_high_63|+1,pair,-0.18048290957223112,-0.1461795778198406,-0.1796453263112111,-0.3097649301721519,0.0373015873015873,0.022242990654205607,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|-1|self_dist_high_63|-1,down20_63,pair|pos_gapz_max_5|-1|self_dist_high_63|-1,pair,-0.12224697385495426,-0.12144287640987093,-0.0695951490862883,-0.17082914060834564,0.07492063492063492,0.13813084112149532,False,False,0.0,BLOCKED
down20_63|pair|pos_gapz_max_5|-1|self_range_loc_63|+1,down20_63,pair|pos_gapz_max_5|-1|self_range_loc_63|+1,pair,-0.1689086687896671,-0.1308703579313776,-0.17257288457817277,-0.30457345906139854,0.04126984126984127,0.026355140186915888,False,False,0.0,BLOCKED
