claim_id,target,candidate_id,kind,validation_lb_vs_momentum,validation_lb_vs_atr,lockbox_lb_vs_momentum,lockbox_lb_vs_atr,validation_precision,lockbox_precision,promoted_diagnostic,production_promoted,live_decision_weight,capital_permission
up20_21|pair|corr20_follower_gap_63|+1|self_ret_5|-1,up20_21,pair|corr20_follower_gap_63|+1|self_ret_5|-1,pair,-0.034575336174732914,-0.1935270722720987,-0.054219116138562694,-0.09117344054501673,0.08238095238095237,0.03765625,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|-1|self_ret_5|+1,up20_21,pair|corr20_follower_gap_63|-1|self_ret_5|+1,pair,-0.04553733424339895,-0.32444113907676486,-0.03765602361835925,-0.13670157319126994,0.03507936507936508,0.0175,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|-1|self_ret_5|-1,up20_21,pair|corr20_follower_gap_63|-1|self_ret_5|-1,pair,-0.008372233475590069,-0.28472570431803546,-0.03956272065174765,-0.1381915177313657,0.05396825396825397,0.01859375,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|+1|self_ret_21|+1,up20_21,pair|corr20_follower_gap_63|+1|self_ret_21|+1,pair,-0.030888666844506082,-0.2751774435480434,-0.04652461834634083,-0.12668241874053457,0.04634920634920635,0.0228125,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|+1|self_ret_21|-1,up20_21,pair|corr20_follower_gap_63|+1|self_ret_21|-1,pair,-0.04480685726645517,-0.18667251938397011,-0.06802538971902776,-0.0862801714982174,0.08492063492063492,0.03625,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|-1|self_ret_21|+1,up20_21,pair|corr20_follower_gap_63|-1|self_ret_21|+1,pair,-0.03683557697276346,-0.3170036577031793,-0.037738587144891714,-0.14452461159450294,0.04825396825396826,0.01421875,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|-1|self_ret_21|-1,up20_21,pair|corr20_follower_gap_63|-1|self_ret_21|-1,pair,-0.024160673470079736,-0.30526274168168055,-0.052736617139922504,-0.12260058066296287,0.038253968253968255,0.01875,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|+1|self_ret_63|+1,up20_21,pair|corr20_follower_gap_63|+1|self_ret_63|+1,pair,-0.058310987364590165,-0.34546351737570097,-0.05492026658353491,-0.15373636584874412,0.030317460317460316,0.00625,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|+1|self_ret_63|-1,up20_21,pair|corr20_follower_gap_63|+1|self_ret_63|-1,pair,-0.05140048411041587,-0.154769770941078,-0.05936604089013907,-0.07833850794111258,0.10587301587301587,0.04515625,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|-1|self_ret_63|+1,up20_21,pair|corr20_follower_gap_63|-1|self_ret_63|+1,pair,-0.027956337974357946,-0.3110897618640379,-0.030311076699067723,-0.1389432548183377,0.057301587301587305,0.02296875,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|-1|self_ret_63|-1,up20_21,pair|corr20_follower_gap_63|-1|self_ret_63|-1,pair,-0.058453944521124276,-0.3035686748138674,-0.06375879836466397,-0.1472934721524869,0.023174603174603174,0.0109375,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|+1|self_mom_252_21|+1,up20_21,pair|corr20_follower_gap_63|+1|self_mom_252_21|+1,pair,-0.046505462470048775,-0.2962551138776298,-0.04898315707385331,-0.15090145844754504,0.03428571428571429,0.01515625,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|+1|self_mom_252_21|-1,up20_21,pair|corr20_follower_gap_63|+1|self_mom_252_21|-1,pair,-0.048617623054497974,-0.1284488283713599,-0.07336581242205086,-0.06402346773589873,0.11857142857142858,0.05328125,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|-1|self_mom_252_21|+1,up20_21,pair|corr20_follower_gap_63|-1|self_mom_252_21|+1,pair,-0.03577543314286009,-0.32727717652872235,-0.02301641069996721,-0.14723588886644712,0.037142857142857144,0.02234375,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|-1|self_mom_252_21|-1,up20_21,pair|corr20_follower_gap_63|-1|self_mom_252_21|-1,pair,-0.01960752606514431,-0.2754278595516063,-0.05943409200053748,-0.11105319080812354,0.06349206349206349,0.02296875,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|+1|self_atr_63|+1,up20_21,pair|corr20_follower_gap_63|+1|self_atr_63|+1,pair,-0.03269341403809814,-0.12158756441921595,-0.05979675148911192,-0.061523312972176905,0.1265079365079365,0.05609375,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|+1|self_atr_63|-1,up20_21,pair|corr20_follower_gap_63|+1|self_atr_63|-1,pair,-0.06925459089036207,-0.3593572424148558,-0.05993282505121868,-0.1617039855024308,0.0031746031746031746,0.0015625,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|-1|self_atr_63|+1,up20_21,pair|corr20_follower_gap_63|-1|self_atr_63|+1,pair,0.026192165630607334,-0.22509753868991228,-0.025346672915941462,-0.10710134406809686,0.10047619047619048,0.04296875,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|-1|self_atr_63|-1,up20_21,pair|corr20_follower_gap_63|-1|self_atr_63|-1,pair,-0.07463329638495747,-0.36200064010864674,-0.060458640209559246,-0.16104949408118174,0.00031746031746031746,0.000625,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|+1|self_compression_20_63|+1,up20_21,pair|corr20_follower_gap_63|+1|self_compression_20_63|+1,pair,-0.07194153094093304,-0.193485447043501,-0.053287459207603034,-0.11400979012929256,0.07476190476190477,0.02546875,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|+1|self_compression_20_63|-1,up20_21,pair|corr20_follower_gap_63|+1|self_compression_20_63|-1,pair,-0.03600646196301126,-0.2962129696243047,-0.053324382229525985,-0.1283859847221909,0.04126984126984127,0.0165625,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|-1|self_compression_20_63|+1,up20_21,pair|corr20_follower_gap_63|-1|self_compression_20_63|+1,pair,-0.022464729637489834,-0.30940048916441154,-0.04194338484442204,-0.13835065054597154,0.03492063492063492,0.0153125,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|-1|self_compression_20_63|-1,up20_21,pair|corr20_follower_gap_63|-1|self_compression_20_63|-1,pair,-0.05894914225387032,-0.3372986783623385,-0.05435432599796519,-0.1448471836215982,0.030952380952380953,0.011875,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|+1|self_volume_ratio_5_20|+1,up20_21,pair|corr20_follower_gap_63|+1|self_volume_ratio_5_20|+1,pair,-0.040902136672982994,-0.23379184851453066,-0.05427497367534738,-0.11020880217032025,0.05920634920634921,0.02703125,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|+1|self_volume_ratio_5_20|-1,up20_21,pair|corr20_follower_gap_63|+1|self_volume_ratio_5_20|-1,pair,-0.044076855335587126,-0.24594134709754245,-0.0543194468581677,-0.11748604371546693,0.05317460317460317,0.02296875,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|-1|self_volume_ratio_5_20|+1,up20_21,pair|corr20_follower_gap_63|-1|self_volume_ratio_5_20|+1,pair,-0.04895824951916792,-0.3358525516994044,-0.03944293631666246,-0.13722732851500302,0.02746031746031746,0.01640625,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|-1|self_volume_ratio_5_20|-1,up20_21,pair|corr20_follower_gap_63|-1|self_volume_ratio_5_20|-1,pair,-0.028937692942926967,-0.31143456199998676,-0.04197906867074696,-0.13464309846750833,0.04126984126984127,0.01640625,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|+1|self_dist_high_63|+1,up20_21,pair|corr20_follower_gap_63|+1|self_dist_high_63|+1,pair,-0.05919211258645042,-0.3513077559947648,-0.05656513268757577,-0.14960063985030111,0.012380952380952381,0.00640625,False,False,0.0,BLOCKED
up20_21|pair|corr20_follower_gap_63|+1|self_dist_high_63|-1,up20_21,pair|corr20_follower_gap_63|+1|self_dist_high_63|-1,pair,-0.04779831340682275,-0.1515973776133503,-0.057831520628232186,-0.07804389286712193,0.10761904761904761,0.04625,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_21|-1|self_atr_63|+1,up30_63,pair|corr20_follower_gap_21|-1|self_atr_63|+1,pair,0.025937117870862433,-0.2556266424461356,-0.05739229231035742,-0.11159558910754644,0.18,0.09252336448598131,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_21|-1|self_atr_63|-1,up30_63,pair|corr20_follower_gap_21|-1|self_atr_63|-1,pair,-0.13917162953837536,-0.5329351782157129,-0.12649393416305102,-0.2995656875520809,0.0011111111111111111,0.0007476635514018691,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_21|+1|self_compression_20_63|+1,up30_63,pair|corr20_follower_gap_21|+1|self_compression_20_63|+1,pair,-0.08345674334643197,-0.288859721481199,-0.11489651151976968,-0.1745863351637329,0.12428571428571429,0.03794392523364486,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_21|+1|self_compression_20_63|-1,up30_63,pair|corr20_follower_gap_21|+1|self_compression_20_63|-1,pair,-0.07520643941484828,-0.45439766934717496,-0.1009357317174272,-0.2620680898250375,0.055396825396825396,0.02485981308411215,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_21|-1|self_compression_20_63|+1,up30_63,pair|corr20_follower_gap_21|-1|self_compression_20_63|+1,pair,-0.05485053252782578,-0.41708685037907356,-0.08667760683467386,-0.23150630338171785,0.08142857142857143,0.041869158878504675,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_21|-1|self_compression_20_63|-1,up30_63,pair|corr20_follower_gap_21|-1|self_compression_20_63|-1,pair,-0.10457528119047035,-0.45893478308824354,-0.08927085397406492,-0.2415884950967503,0.05603174603174603,0.02355140186915888,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_21|+1|self_volume_ratio_5_20|+1,up30_63,pair|corr20_follower_gap_21|+1|self_volume_ratio_5_20|+1,pair,-0.0632466338840584,-0.37652124503482665,-0.08915002413171147,-0.20714697269455587,0.07793650793650794,0.041121495327102804,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_21|+1|self_volume_ratio_5_20|-1,up30_63,pair|corr20_follower_gap_21|+1|self_volume_ratio_5_20|-1,pair,-0.045516989029951015,-0.3914662916354661,-0.09263603285200728,-0.17373563926100938,0.08190476190476191,0.04074766355140187,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_21|-1|self_volume_ratio_5_20|+1,up30_63,pair|corr20_follower_gap_21|-1|self_volume_ratio_5_20|+1,pair,-0.06949984700311133,-0.4594769595160706,-0.09125091910950525,-0.25037766975467113,0.06396825396825397,0.025233644859813085,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_21|-1|self_volume_ratio_5_20|-1,up30_63,pair|corr20_follower_gap_21|-1|self_volume_ratio_5_20|-1,pair,-0.061535290549980616,-0.41520078730633775,-0.08275266046284255,-0.2196913714243636,0.07333333333333333,0.03663551401869159,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_21|+1|self_dist_high_63|+1,up30_63,pair|corr20_follower_gap_21|+1|self_dist_high_63|+1,pair,-0.14105746135043143,-0.524867042371115,-0.11543360829925747,-0.2803231026009866,0.0326984126984127,0.008785046728971962,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_21|+1|self_dist_high_63|-1,up30_63,pair|corr20_follower_gap_21|+1|self_dist_high_63|-1,pair,-0.034618492258135444,-0.2739960660076061,-0.10315509174797868,-0.12866913529417107,0.15396825396825398,0.06560747663551401,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_21|-1|self_dist_high_63|+1,up30_63,pair|corr20_follower_gap_21|-1|self_dist_high_63|+1,pair,-0.09413176062451628,-0.4905505715375401,-0.10209091730548502,-0.26483941465485994,0.044126984126984126,0.01925233644859813,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_21|-1|self_dist_high_63|-1,up30_63,pair|corr20_follower_gap_21|-1|self_dist_high_63|-1,pair,-0.025881056978377982,-0.30783648863546614,-0.06975797356344743,-0.1357441111714033,0.13412698412698412,0.07364485981308411,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_21|+1|self_range_loc_63|+1,up30_63,pair|corr20_follower_gap_21|+1|self_range_loc_63|+1,pair,-0.12408412389243482,-0.4997190395090662,-0.10479385098038227,-0.2689424925803501,0.05333333333333334,0.016261682242990655,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_21|+1|self_range_loc_63|-1,up30_63,pair|corr20_follower_gap_21|+1|self_range_loc_63|-1,pair,-0.0427554923339393,-0.3409047438831697,-0.11112819301899567,-0.15263766671001172,0.10634920634920635,0.04616822429906542,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_21|-1|self_range_loc_63|+1,up30_63,pair|corr20_follower_gap_21|-1|self_range_loc_63|+1,pair,-0.08250081054417766,-0.4799610199299287,-0.09847328084735388,-0.2637170311132561,0.05333333333333334,0.022242990654205607,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_21|-1|self_range_loc_63|-1,up30_63,pair|corr20_follower_gap_21|-1|self_range_loc_63|-1,pair,-0.07120328555913094,-0.42563964341677885,-0.06818183735156805,-0.18731918438232265,0.06825396825396825,0.05252336448598131,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_63|+1|self_ret_5|+1,up30_63,pair|corr20_follower_gap_63|+1|self_ret_5|+1,pair,-0.033370476140284204,-0.37099654562868384,-0.07817850444838184,-0.2202583040108385,0.09619047619047619,0.04317757009345794,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_63|+1|self_ret_5|-1,up30_63,pair|corr20_follower_gap_63|+1|self_ret_5|-1,pair,-0.03499255637715674,-0.3153622833217696,-0.10153418734192968,-0.1345630433594168,0.11904761904761904,0.05663551401869159,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_63|-1|self_ret_5|+1,up30_63,pair|corr20_follower_gap_63|-1|self_ret_5|+1,pair,-0.050936417978682653,-0.42603023491761216,-0.07798183084058748,-0.22564499806611327,0.09492063492063492,0.034205607476635515,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_63|-1|self_ret_5|-1,up30_63,pair|corr20_follower_gap_63|-1|self_ret_5|-1,pair,-0.04900917890020404,-0.4258036601668993,-0.08826435745833908,-0.19067134834208724,0.08761904761904762,0.04373831775700934,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_63|+1|self_ret_21|+1,up30_63,pair|corr20_follower_gap_63|+1|self_ret_21|+1,pair,-0.05182094405062067,-0.412863049236693,-0.08793892351057915,-0.23577920961897203,0.08666666666666667,0.04074766355140187,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_63|+1|self_ret_21|-1,up30_63,pair|corr20_follower_gap_63|+1|self_ret_21|-1,pair,-0.05815869823419912,-0.30733071209866797,-0.12661907270695172,-0.13891569191802877,0.1226984126984127,0.056074766355140186,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_63|-1|self_ret_21|+1,up30_63,pair|corr20_follower_gap_63|-1|self_ret_21|+1,pair,-0.05815372596224473,-0.4395790497680194,-0.07225036594981694,-0.23581515167546485,0.10158730158730159,0.04037383177570093,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_63|-1|self_ret_21|-1,up30_63,pair|corr20_follower_gap_63|-1|self_ret_21|-1,pair,-0.07152173508382553,-0.43848634821563826,-0.10947991736095863,-0.15869649276728565,0.07095238095238095,0.04,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_63|+1|self_ret_63|+1,up30_63,pair|corr20_follower_gap_63|+1|self_ret_63|+1,pair,-0.1432197538102983,-0.5243938540462593,-0.12582401825883194,-0.2886311817482467,0.052698412698412696,0.011588785046728972,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_63|+1|self_ret_63|-1,up30_63,pair|corr20_follower_gap_63|+1|self_ret_63|-1,pair,-0.039947304763164965,-0.2601039728707702,-0.11453292119923361,-0.12142881469951919,0.15634920634920635,0.06392523364485982,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_63|-1|self_ret_63|+1,up30_63,pair|corr20_follower_gap_63|-1|self_ret_63|+1,pair,-0.0523230174000402,-0.4318325831092332,-0.06471660063334359,-0.2040794246123745,0.12158730158730159,0.05327102803738318,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_63|-1|self_ret_63|-1,up30_63,pair|corr20_follower_gap_63|-1|self_ret_63|-1,pair,-0.1212077217406764,-0.4176480182363659,-0.0879348882385065,-0.26208884330154036,0.05507936507936508,0.018691588785046728,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_63|+1|self_mom_252_21|+1,up30_63,pair|corr20_follower_gap_63|+1|self_mom_252_21|+1,pair,-0.0785975053263842,-0.425708497395035,-0.09146655957537109,-0.25211570090642266,0.04476190476190476,0.03514018691588785,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_63|+1|self_mom_252_21|-1,up30_63,pair|corr20_follower_gap_63|+1|self_mom_252_21|-1,pair,-0.02633894129602732,-0.23895327448158632,-0.12929158969266816,-0.10628937717875474,0.18,0.08037383177570094,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_63|-1|self_mom_252_21|+1,up30_63,pair|corr20_follower_gap_63|-1|self_mom_252_21|+1,pair,-0.07872627567299856,-0.47180389452322846,-0.0486840561252876,-0.2147487768872785,0.07063492063492063,0.05009345794392523,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_63|-1|self_mom_252_21|-1,up30_63,pair|corr20_follower_gap_63|-1|self_mom_252_21|-1,pair,-0.028701901989503682,-0.376504148722268,-0.13529930235094625,-0.15592575723792415,0.12111111111111111,0.045981308411214956,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_63|+1|self_atr_63|+1,up30_63,pair|corr20_follower_gap_63|+1|self_atr_63|+1,pair,0.008853651993349407,-0.22846822722064677,-0.09720560752982908,-0.10134752692276136,0.19476190476190477,0.08037383177570094,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_63|+1|self_atr_63|-1,up30_63,pair|corr20_follower_gap_63|+1|self_atr_63|-1,pair,-0.1335421228657232,-0.5287799823445649,-0.12592662538404703,-0.2951085260303986,0.003492063492063492,0.003738317757009346,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_63|-1|self_atr_63|+1,up30_63,pair|corr20_follower_gap_63|-1|self_atr_63|+1,pair,0.03805743509971096,-0.27929960521148384,-0.09155927162844218,-0.09309249827785421,0.18619047619047618,0.09121495327102803,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_63|-1|self_atr_63|-1,up30_63,pair|corr20_follower_gap_63|-1|self_atr_63|-1,pair,-0.13781762546660978,-0.5323315292297841,-0.1267980426852114,-0.2982134019576738,0.004285714285714286,0.001308411214953271,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_63|+1|self_compression_20_63|+1,up30_63,pair|corr20_follower_gap_63|+1|self_compression_20_63|+1,pair,-0.06372866272280676,-0.32114424293667126,-0.10283125451262463,-0.17037545449372588,0.11936507936507937,0.04672897196261682,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_63|+1|self_compression_20_63|-1,up30_63,pair|corr20_follower_gap_63|+1|self_compression_20_63|-1,pair,-0.07077309943839982,-0.4472914016307289,-0.10587939705158628,-0.24841334839675097,0.054603174603174605,0.025794392523364486,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_63|-1|self_compression_20_63|+1,up30_63,pair|corr20_follower_gap_63|-1|self_compression_20_63|+1,pair,-0.07301403572136467,-0.4618602859144808,-0.10159749350721811,-0.22817350110369328,0.06444444444444444,0.034205607476635515,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_63|-1|self_compression_20_63|-1,up30_63,pair|corr20_follower_gap_63|-1|self_compression_20_63|-1,pair,-0.09744324621093464,-0.45359134372909415,-0.08815892316229676,-0.23744391645771398,0.06603174603174604,0.022616822429906543,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_63|+1|self_volume_ratio_5_20|+1,up30_63,pair|corr20_follower_gap_63|+1|self_volume_ratio_5_20|+1,pair,-0.05106310382589414,-0.3715295606159889,-0.09093932914884657,-0.19554798595832418,0.08666666666666667,0.04018691588785047,False,False,0.0,BLOCKED
up30_63|pair|corr20_follower_gap_63|+1|self_volume_ratio_5_20|-1,up30_63,pair|corr20_follower_gap_63|+1|self_volume_ratio_5_20|-1,pair,-0.049266647120104964,-0.37178187672083274,-0.11504347322836948,-0.15944752379343619,0.08714285714285715,0.045981308411214956,False,False,0.0,BLOCKED
