candidate_id,f1,s1,f2,s2,kind,family1,family2
P::accel_10_40::-1::amihud_63::+1,accel_10_40,-1,amihud_63,1.0,pair_additive_rank,trend_acceleration,illiquidity
P::accel_10_40::-1::amihud_63::-1,accel_10_40,-1,amihud_63,-1.0,pair_additive_rank,trend_acceleration,illiquidity
P::accel_10_40::+1::atr_ratio_10_40::+1,accel_10_40,1,atr_ratio_10_40,1.0,pair_additive_rank,trend_acceleration,volatility_compression
P::accel_10_40::+1::atr_ratio_10_40::-1,accel_10_40,1,atr_ratio_10_40,-1.0,pair_additive_rank,trend_acceleration,volatility_compression
P::accel_10_40::-1::atr_ratio_10_40::+1,accel_10_40,-1,atr_ratio_10_40,1.0,pair_additive_rank,trend_acceleration,volatility_compression
P::accel_10_40::-1::atr_ratio_10_40::-1,accel_10_40,-1,atr_ratio_10_40,-1.0,pair_additive_rank,trend_acceleration,volatility_compression
P::accel_10_40::+1::atr_ratio_20_63::+1,accel_10_40,1,atr_ratio_20_63,1.0,pair_additive_rank,trend_acceleration,volatility_compression
P::accel_10_40::+1::atr_ratio_20_63::-1,accel_10_40,1,atr_ratio_20_63,-1.0,pair_additive_rank,trend_acceleration,volatility_compression
P::accel_10_40::-1::atr_ratio_20_63::+1,accel_10_40,-1,atr_ratio_20_63,1.0,pair_additive_rank,trend_acceleration,volatility_compression
P::accel_10_40::-1::atr_ratio_20_63::-1,accel_10_40,-1,atr_ratio_20_63,-1.0,pair_additive_rank,trend_acceleration,volatility_compression
P::accel_10_40::+1::atr_ratio_40_126::+1,accel_10_40,1,atr_ratio_40_126,1.0,pair_additive_rank,trend_acceleration,volatility_compression
P::accel_10_40::+1::atr_ratio_40_126::-1,accel_10_40,1,atr_ratio_40_126,-1.0,pair_additive_rank,trend_acceleration,volatility_compression
P::accel_10_40::-1::atr_ratio_40_126::+1,accel_10_40,-1,atr_ratio_40_126,1.0,pair_additive_rank,trend_acceleration,volatility_compression
P::accel_10_40::-1::atr_ratio_40_126::-1,accel_10_40,-1,atr_ratio_40_126,-1.0,pair_additive_rank,trend_acceleration,volatility_compression
P::accel_10_40::+1::atr_ratio_5_20::+1,accel_10_40,1,atr_ratio_5_20,1.0,pair_additive_rank,trend_acceleration,volatility_compression
P::accel_10_40::+1::atr_ratio_5_20::-1,accel_10_40,1,atr_ratio_5_20,-1.0,pair_additive_rank,trend_acceleration,volatility_compression
P::accel_10_40::-1::atr_ratio_5_20::+1,accel_10_40,-1,atr_ratio_5_20,1.0,pair_additive_rank,trend_acceleration,volatility_compression
P::accel_10_40::-1::atr_ratio_5_20::-1,accel_10_40,-1,atr_ratio_5_20,-1.0,pair_additive_rank,trend_acceleration,volatility_compression
P::accel_10_40::+1::atrp_10::+1,accel_10_40,1,atrp_10,1.0,pair_additive_rank,trend_acceleration,volatility
P::accel_10_40::+1::atrp_10::-1,accel_10_40,1,atrp_10,-1.0,pair_additive_rank,trend_acceleration,volatility
P::accel_10_40::-1::atrp_10::+1,accel_10_40,-1,atrp_10,1.0,pair_additive_rank,trend_acceleration,volatility
P::accel_10_40::-1::atrp_10::-1,accel_10_40,-1,atrp_10,-1.0,pair_additive_rank,trend_acceleration,volatility
P::accel_10_40::+1::atrp_126::+1,accel_10_40,1,atrp_126,1.0,pair_additive_rank,trend_acceleration,volatility
P::accel_10_40::+1::atrp_126::-1,accel_10_40,1,atrp_126,-1.0,pair_additive_rank,trend_acceleration,volatility
P::accel_10_40::-1::atrp_126::+1,accel_10_40,-1,atrp_126,1.0,pair_additive_rank,trend_acceleration,volatility
P::accel_10_40::-1::atrp_126::-1,accel_10_40,-1,atrp_126,-1.0,pair_additive_rank,trend_acceleration,volatility
P::accel_10_40::+1::atrp_20::+1,accel_10_40,1,atrp_20,1.0,pair_additive_rank,trend_acceleration,volatility
P::accel_10_40::+1::atrp_20::-1,accel_10_40,1,atrp_20,-1.0,pair_additive_rank,trend_acceleration,volatility
P::accel_10_40::-1::atrp_20::+1,accel_10_40,-1,atrp_20,1.0,pair_additive_rank,trend_acceleration,volatility
P::accel_10_40::-1::atrp_20::-1,accel_10_40,-1,atrp_20,-1.0,pair_additive_rank,trend_acceleration,volatility
P::accel_10_40::+1::atrp_40::+1,accel_10_40,1,atrp_40,1.0,pair_additive_rank,trend_acceleration,volatility
P::accel_10_40::+1::atrp_40::-1,accel_10_40,1,atrp_40,-1.0,pair_additive_rank,trend_acceleration,volatility
P::accel_10_40::-1::atrp_40::+1,accel_10_40,-1,atrp_40,1.0,pair_additive_rank,trend_acceleration,volatility
P::accel_10_40::-1::atrp_40::-1,accel_10_40,-1,atrp_40,-1.0,pair_additive_rank,trend_acceleration,volatility
P::accel_10_40::+1::atrp_5::+1,accel_10_40,1,atrp_5,1.0,pair_additive_rank,trend_acceleration,volatility
P::accel_10_40::+1::atrp_5::-1,accel_10_40,1,atrp_5,-1.0,pair_additive_rank,trend_acceleration,volatility
P::accel_10_40::-1::atrp_5::+1,accel_10_40,-1,atrp_5,1.0,pair_additive_rank,trend_acceleration,volatility
P::accel_10_40::-1::atrp_5::-1,accel_10_40,-1,atrp_5,-1.0,pair_additive_rank,trend_acceleration,volatility
P::accel_10_40::+1::atrp_63::+1,accel_10_40,1,atrp_63,1.0,pair_additive_rank,trend_acceleration,volatility
P::accel_10_40::+1::atrp_63::-1,accel_10_40,1,atrp_63,-1.0,pair_additive_rank,trend_acceleration,volatility
P::accel_10_40::-1::atrp_63::+1,accel_10_40,-1,atrp_63,1.0,pair_additive_rank,trend_acceleration,volatility
P::accel_10_40::-1::atrp_63::-1,accel_10_40,-1,atrp_63,-1.0,pair_additive_rank,trend_acceleration,volatility
P::accel_10_40::+1::beta_126::+1,accel_10_40,1,beta_126,1.0,pair_additive_rank,trend_acceleration,market_exposure
P::accel_10_40::+1::beta_126::-1,accel_10_40,1,beta_126,-1.0,pair_additive_rank,trend_acceleration,market_exposure
P::accel_10_40::-1::beta_126::+1,accel_10_40,-1,beta_126,1.0,pair_additive_rank,trend_acceleration,market_exposure
P::accel_10_40::-1::beta_126::-1,accel_10_40,-1,beta_126,-1.0,pair_additive_rank,trend_acceleration,market_exposure
P::accel_10_40::+1::beta_20::+1,accel_10_40,1,beta_20,1.0,pair_additive_rank,trend_acceleration,market_exposure
P::accel_10_40::+1::beta_20::-1,accel_10_40,1,beta_20,-1.0,pair_additive_rank,trend_acceleration,market_exposure
P::accel_10_40::-1::beta_20::+1,accel_10_40,-1,beta_20,1.0,pair_additive_rank,trend_acceleration,market_exposure
P::accel_10_40::-1::beta_20::-1,accel_10_40,-1,beta_20,-1.0,pair_additive_rank,trend_acceleration,market_exposure
P::accel_10_40::+1::beta_40::+1,accel_10_40,1,beta_40,1.0,pair_additive_rank,trend_acceleration,market_exposure
P::accel_10_40::+1::beta_40::-1,accel_10_40,1,beta_40,-1.0,pair_additive_rank,trend_acceleration,market_exposure
P::accel_10_40::-1::beta_40::+1,accel_10_40,-1,beta_40,1.0,pair_additive_rank,trend_acceleration,market_exposure
P::accel_10_40::-1::beta_40::-1,accel_10_40,-1,beta_40,-1.0,pair_additive_rank,trend_acceleration,market_exposure
P::accel_10_40::+1::beta_63::+1,accel_10_40,1,beta_63,1.0,pair_additive_rank,trend_acceleration,market_exposure
P::accel_10_40::+1::beta_63::-1,accel_10_40,1,beta_63,-1.0,pair_additive_rank,trend_acceleration,market_exposure
P::accel_10_40::-1::beta_63::+1,accel_10_40,-1,beta_63,1.0,pair_additive_rank,trend_acceleration,market_exposure
P::accel_10_40::-1::beta_63::-1,accel_10_40,-1,beta_63,-1.0,pair_additive_rank,trend_acceleration,market_exposure
P::accel_10_40::+1::dist_high_126::+1,accel_10_40,1,dist_high_126,1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::+1::dist_high_126::-1,accel_10_40,1,dist_high_126,-1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::-1::dist_high_126::+1,accel_10_40,-1,dist_high_126,1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::-1::dist_high_126::-1,accel_10_40,-1,dist_high_126,-1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::+1::dist_high_20::+1,accel_10_40,1,dist_high_20,1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::+1::dist_high_20::-1,accel_10_40,1,dist_high_20,-1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::-1::dist_high_20::+1,accel_10_40,-1,dist_high_20,1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::-1::dist_high_20::-1,accel_10_40,-1,dist_high_20,-1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::+1::dist_high_252::+1,accel_10_40,1,dist_high_252,1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::+1::dist_high_252::-1,accel_10_40,1,dist_high_252,-1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::-1::dist_high_252::+1,accel_10_40,-1,dist_high_252,1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::-1::dist_high_252::-1,accel_10_40,-1,dist_high_252,-1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::+1::dist_high_40::+1,accel_10_40,1,dist_high_40,1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::+1::dist_high_40::-1,accel_10_40,1,dist_high_40,-1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::-1::dist_high_40::+1,accel_10_40,-1,dist_high_40,1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::-1::dist_high_40::-1,accel_10_40,-1,dist_high_40,-1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::+1::dist_high_63::+1,accel_10_40,1,dist_high_63,1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::+1::dist_high_63::-1,accel_10_40,1,dist_high_63,-1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::-1::dist_high_63::+1,accel_10_40,-1,dist_high_63,1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::-1::dist_high_63::-1,accel_10_40,-1,dist_high_63,-1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::+1::dist_low_126::+1,accel_10_40,1,dist_low_126,1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::+1::dist_low_126::-1,accel_10_40,1,dist_low_126,-1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::-1::dist_low_126::+1,accel_10_40,-1,dist_low_126,1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::-1::dist_low_126::-1,accel_10_40,-1,dist_low_126,-1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::+1::dist_low_20::+1,accel_10_40,1,dist_low_20,1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::+1::dist_low_20::-1,accel_10_40,1,dist_low_20,-1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::-1::dist_low_20::+1,accel_10_40,-1,dist_low_20,1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::-1::dist_low_20::-1,accel_10_40,-1,dist_low_20,-1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::+1::dist_low_252::+1,accel_10_40,1,dist_low_252,1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::+1::dist_low_252::-1,accel_10_40,1,dist_low_252,-1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::-1::dist_low_252::+1,accel_10_40,-1,dist_low_252,1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::-1::dist_low_252::-1,accel_10_40,-1,dist_low_252,-1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::+1::dist_low_40::+1,accel_10_40,1,dist_low_40,1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::+1::dist_low_40::-1,accel_10_40,1,dist_low_40,-1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::-1::dist_low_40::+1,accel_10_40,-1,dist_low_40,1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::-1::dist_low_40::-1,accel_10_40,-1,dist_low_40,-1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::+1::dist_low_63::+1,accel_10_40,1,dist_low_63,1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::+1::dist_low_63::-1,accel_10_40,1,dist_low_63,-1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::-1::dist_low_63::+1,accel_10_40,-1,dist_low_63,1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::-1::dist_low_63::-1,accel_10_40,-1,dist_low_63,-1.0,pair_additive_rank,trend_acceleration,price_location
P::accel_10_40::+1::dvol_ratio_10_40::+1,accel_10_40,1,dvol_ratio_10_40,1.0,pair_additive_rank,trend_acceleration,liquidity_acceleration
P::accel_10_40::+1::dvol_ratio_10_40::-1,accel_10_40,1,dvol_ratio_10_40,-1.0,pair_additive_rank,trend_acceleration,liquidity_acceleration
P::accel_10_40::-1::dvol_ratio_10_40::+1,accel_10_40,-1,dvol_ratio_10_40,1.0,pair_additive_rank,trend_acceleration,liquidity_acceleration
P::accel_10_40::-1::dvol_ratio_10_40::-1,accel_10_40,-1,dvol_ratio_10_40,-1.0,pair_additive_rank,trend_acceleration,liquidity_acceleration
P::accel_10_40::+1::dvol_ratio_20_63::+1,accel_10_40,1,dvol_ratio_20_63,1.0,pair_additive_rank,trend_acceleration,liquidity_acceleration
P::accel_10_40::+1::dvol_ratio_20_63::-1,accel_10_40,1,dvol_ratio_20_63,-1.0,pair_additive_rank,trend_acceleration,liquidity_acceleration
P::accel_10_40::-1::dvol_ratio_20_63::+1,accel_10_40,-1,dvol_ratio_20_63,1.0,pair_additive_rank,trend_acceleration,liquidity_acceleration
P::accel_10_40::-1::dvol_ratio_20_63::-1,accel_10_40,-1,dvol_ratio_20_63,-1.0,pair_additive_rank,trend_acceleration,liquidity_acceleration
P::accel_10_40::+1::dvol_ratio_40_126::+1,accel_10_40,1,dvol_ratio_40_126,1.0,pair_additive_rank,trend_acceleration,liquidity_acceleration
P::accel_10_40::+1::dvol_ratio_40_126::-1,accel_10_40,1,dvol_ratio_40_126,-1.0,pair_additive_rank,trend_acceleration,liquidity_acceleration
P::accel_10_40::-1::dvol_ratio_40_126::+1,accel_10_40,-1,dvol_ratio_40_126,1.0,pair_additive_rank,trend_acceleration,liquidity_acceleration
P::accel_10_40::-1::dvol_ratio_40_126::-1,accel_10_40,-1,dvol_ratio_40_126,-1.0,pair_additive_rank,trend_acceleration,liquidity_acceleration
P::accel_10_40::+1::dvol_ratio_5_20::+1,accel_10_40,1,dvol_ratio_5_20,1.0,pair_additive_rank,trend_acceleration,liquidity_acceleration
P::accel_10_40::+1::dvol_ratio_5_20::-1,accel_10_40,1,dvol_ratio_5_20,-1.0,pair_additive_rank,trend_acceleration,liquidity_acceleration
P::accel_10_40::-1::dvol_ratio_5_20::+1,accel_10_40,-1,dvol_ratio_5_20,1.0,pair_additive_rank,trend_acceleration,liquidity_acceleration
P::accel_10_40::-1::dvol_ratio_5_20::-1,accel_10_40,-1,dvol_ratio_5_20,-1.0,pair_additive_rank,trend_acceleration,liquidity_acceleration
P::accel_10_40::+1::gap_mean_10::+1,accel_10_40,1,gap_mean_10,1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::+1::gap_mean_10::-1,accel_10_40,1,gap_mean_10,-1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::-1::gap_mean_10::+1,accel_10_40,-1,gap_mean_10,1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::-1::gap_mean_10::-1,accel_10_40,-1,gap_mean_10,-1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::+1::gap_mean_20::+1,accel_10_40,1,gap_mean_20,1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::+1::gap_mean_20::-1,accel_10_40,1,gap_mean_20,-1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::-1::gap_mean_20::+1,accel_10_40,-1,gap_mean_20,1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::-1::gap_mean_20::-1,accel_10_40,-1,gap_mean_20,-1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::+1::gap_mean_40::+1,accel_10_40,1,gap_mean_40,1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::+1::gap_mean_40::-1,accel_10_40,1,gap_mean_40,-1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::-1::gap_mean_40::+1,accel_10_40,-1,gap_mean_40,1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::-1::gap_mean_40::-1,accel_10_40,-1,gap_mean_40,-1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::+1::gap_mean_5::+1,accel_10_40,1,gap_mean_5,1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::+1::gap_mean_5::-1,accel_10_40,1,gap_mean_5,-1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::-1::gap_mean_5::+1,accel_10_40,-1,gap_mean_5,1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::-1::gap_mean_5::-1,accel_10_40,-1,gap_mean_5,-1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::+1::gap_mean_63::+1,accel_10_40,1,gap_mean_63,1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::+1::gap_mean_63::-1,accel_10_40,1,gap_mean_63,-1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::-1::gap_mean_63::+1,accel_10_40,-1,gap_mean_63,1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::-1::gap_mean_63::-1,accel_10_40,-1,gap_mean_63,-1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::+1::gap_up_frac_40::+1,accel_10_40,1,gap_up_frac_40,1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::+1::gap_up_frac_40::-1,accel_10_40,1,gap_up_frac_40,-1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::-1::gap_up_frac_40::+1,accel_10_40,-1,gap_up_frac_40,1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::-1::gap_up_frac_40::-1,accel_10_40,-1,gap_up_frac_40,-1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::+1::gap_up_frac_63::+1,accel_10_40,1,gap_up_frac_63,1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::+1::gap_up_frac_63::-1,accel_10_40,1,gap_up_frac_63,-1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::-1::gap_up_frac_63::+1,accel_10_40,-1,gap_up_frac_63,1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::-1::gap_up_frac_63::-1,accel_10_40,-1,gap_up_frac_63,-1.0,pair_additive_rank,trend_acceleration,overnight_information
P::accel_10_40::+1::idio_mom_126::+1,accel_10_40,1,idio_mom_126,1.0,pair_additive_rank,trend_acceleration,relative_strength
P::accel_10_40::+1::idio_mom_126::-1,accel_10_40,1,idio_mom_126,-1.0,pair_additive_rank,trend_acceleration,relative_strength
P::accel_10_40::-1::idio_mom_126::+1,accel_10_40,-1,idio_mom_126,1.0,pair_additive_rank,trend_acceleration,relative_strength
P::accel_10_40::-1::idio_mom_126::-1,accel_10_40,-1,idio_mom_126,-1.0,pair_additive_rank,trend_acceleration,relative_strength
P::accel_10_40::+1::idio_mom_20::+1,accel_10_40,1,idio_mom_20,1.0,pair_additive_rank,trend_acceleration,relative_strength
P::accel_10_40::+1::idio_mom_20::-1,accel_10_40,1,idio_mom_20,-1.0,pair_additive_rank,trend_acceleration,relative_strength
P::accel_10_40::-1::idio_mom_20::+1,accel_10_40,-1,idio_mom_20,1.0,pair_additive_rank,trend_acceleration,relative_strength
P::accel_10_40::-1::idio_mom_20::-1,accel_10_40,-1,idio_mom_20,-1.0,pair_additive_rank,trend_acceleration,relative_strength
P::accel_10_40::+1::idio_mom_40::+1,accel_10_40,1,idio_mom_40,1.0,pair_additive_rank,trend_acceleration,relative_strength
P::accel_10_40::+1::idio_mom_40::-1,accel_10_40,1,idio_mom_40,-1.0,pair_additive_rank,trend_acceleration,relative_strength
P::accel_10_40::-1::idio_mom_40::+1,accel_10_40,-1,idio_mom_40,1.0,pair_additive_rank,trend_acceleration,relative_strength
P::accel_10_40::-1::idio_mom_40::-1,accel_10_40,-1,idio_mom_40,-1.0,pair_additive_rank,trend_acceleration,relative_strength
P::accel_10_40::+1::idio_mom_63::+1,accel_10_40,1,idio_mom_63,1.0,pair_additive_rank,trend_acceleration,relative_strength
P::accel_10_40::+1::idio_mom_63::-1,accel_10_40,1,idio_mom_63,-1.0,pair_additive_rank,trend_acceleration,relative_strength
P::accel_10_40::-1::idio_mom_63::+1,accel_10_40,-1,idio_mom_63,1.0,pair_additive_rank,trend_acceleration,relative_strength
P::accel_10_40::-1::idio_mom_63::-1,accel_10_40,-1,idio_mom_63,-1.0,pair_additive_rank,trend_acceleration,relative_strength
P::accel_10_40::+1::intraday_mean_10::+1,accel_10_40,1,intraday_mean_10,1.0,pair_additive_rank,trend_acceleration,intraday_pressure
P::accel_10_40::+1::intraday_mean_10::-1,accel_10_40,1,intraday_mean_10,-1.0,pair_additive_rank,trend_acceleration,intraday_pressure
P::accel_10_40::-1::intraday_mean_10::+1,accel_10_40,-1,intraday_mean_10,1.0,pair_additive_rank,trend_acceleration,intraday_pressure
P::accel_10_40::-1::intraday_mean_10::-1,accel_10_40,-1,intraday_mean_10,-1.0,pair_additive_rank,trend_acceleration,intraday_pressure
P::accel_10_40::+1::intraday_mean_20::+1,accel_10_40,1,intraday_mean_20,1.0,pair_additive_rank,trend_acceleration,intraday_pressure
